episode,reward,length,success
631,-99.3281,4,0
632,-3.8450,500,0
633,5.3449,500,0
634,148.6948,428,1
635,162.2151,327,1
636,146.7100,490,1
637,-29.9974,500,0
638,170.4124,322,1
639,-102.4178,275,0
640,-7.2293,500,0
641,-24.7417,500,0
642,153.9418,279,1
643,-22.0619,500,0
644,24.6290,500,0
645,8.5644,500,0
646,6.4176,500,0
647,-14.9955,500,0
648,26.2809,500,0
649,-22.1204,500,0
650,-31.1309,500,0
651,5.9222,500,0
652,-12.8809,500,0
653,-14.6425,500,0
654,-6.7183,500,0
655,14.9810,500,0
656,-99.6970,1,0
657,17.7534,500,0
658,12.3002,500,0
659,148.2064,374,1
660,4.5336,500,0
661,-13.7076,500,0
662,-2.2566,500,0
663,132.9619,386,1
664,123.5694,413,1
665,0.6016,500,0
666,-16.9747,500,0
667,-99.5055,7,0
668,24.0430,500,0
669,0.0327,500,0
670,2.3937,500,0
671,133.6916,345,1
672,2.6023,500,0
673,55.2765,500,0
674,-7.6043,500,0
675,2.1137,500,0
676,-1.8704,500,0
677,19.9600,500,0
678,-11.8339,500,0
679,151.3705,445,1
680,-2.1471,500,0
681,-24.6456,500,0
682,-98.7911,4,0
683,-83.2738,434,0
684,45.7679,500,0
685,31.7534,500,0
686,-31.8282,500,0
687,131.8035,284,1
688,-15.9657,500,0
689,21.5095,500,0
690,26.7401,500,0
691,19.3327,500,0
692,15.5873,500,0
693,-5.0352,500,0
694,126.9422,292,1
695,127.2656,267,1
696,14.6498,500,0
697,-3.4740,500,0
698,130.8436,269,1
699,-5.5355,500,0
700,7.3098,500,0
701,-7.8552,500,0
702,0.2235,500,0
703,2.6676,500,0
704,20.6653,500,0
705,17.8608,500,0
706,56.2471,500,0
707,-3.9201,500,0
708,-9.3898,500,0
709,154.9388,436,1
710,-106.8810,394,0
711,-2.0591,500,0
712,29.8869,500,0
713,44.5490,500,0
714,53.2856,500,0
715,11.8912,500,0
716,2.6420,500,0
717,15.6986,500,0
718,41.0679,500,0
719,15.6418,500,0
720,-21.3551,500,0
721,-33.9217,500,0
722,14.0698,500,0
723,4.2979,500,0
724,154.8218,371,1
725,6.3808,500,0
726,113.9246,431,1
727,11.0806,500,0
728,141.1957,322,1
729,-97.5694,14,0
730,132.7022,343,1
731,164.6573,380,1
732,158.5693,321,1
733,14.4556,500,0
734,53.5596,500,0
735,132.5267,309,1
736,7.8306,500,0
737,-14.4803,500,0
738,-6.4489,500,0
739,139.1034,376,1
740,-15.8680,500,0
741,33.6122,500,0
742,-31.6204,500,0
743,145.9760,362,1
744,11.2983,500,0
745,-7.3359,500,0
746,1.2283,500,0
747,-19.8231,500,0
748,36.9069,500,0
749,-2.3339,500,0
750,164.1022,274,1
751,-24.2410,500,0
752,-23.8378,500,0
753,-80.6829,329,0
754,146.2203,358,1
755,-16.4517,500,0
756,134.2182,408,1
757,-6.2359,500,0
758,144.7451,355,1
759,3.1048,500,0
760,15.4653,500,0
761,-21.7225,500,0
762,-95.0128,427,0
763,128.7379,279,1
764,7.4780,500,0
765,22.9397,500,0
766,31.8808,500,0
767,-87.3532,379,0
768,5.1984,500,0
769,2.2177,500,0
770,147.6699,427,1
771,22.5639,500,0
772,30.4406,500,0
773,24.9548,500,0
774,118.5354,397,1
775,-2.2930,500,0
776,149.7550,340,1
777,-95.2732,7,0
778,-6.5101,500,0
779,143.4553,401,1
780,-59.2432,500,0
781,148.0854,302,1
782,11.9423,500,0
783,-0.4623,500,0
784,128.4667,289,1
785,20.8284,500,0
786,47.9328,500,0
787,-75.2323,156,0
788,164.3591,399,1
789,-6.6305,500,0
790,129.4368,338,1
791,128.7425,281,1
792,145.4114,465,1
793,-21.7189,500,0
794,18.9531,500,0
795,132.4572,256,1
796,16.6813,500,0
797,3.1978,500,0
798,3.1044,500,0
799,-4.7097,500,0
800,143.1119,258,1
801,26.6264,500,0
802,11.1687,500,0
803,126.6443,469,1
804,125.5762,145,1
805,43.8421,500,0
806,-19.0595,500,0
807,49.0657,500,0
808,161.1855,334,1
809,17.4346,500,0
810,-96.4866,7,0
811,26.9758,500,0
812,162.0374,211,1
813,123.7185,400,1
814,143.7786,376,1
815,20.1173,500,0
816,9.0035,500,0
817,-78.7922,175,0
818,-38.6933,500,0
819,163.4389,210,1
820,-3.3432,500,0
821,-28.6146,500,0
822,10.4859,500,0
823,13.2037,500,0
824,144.6860,267,1
825,5.3319,500,0
826,31.6343,500,0
827,26.5692,500,0
828,149.1112,347,1
829,121.9379,265,1
830,13.3261,500,0
831,31.3241,500,0
832,150.0381,280,1
833,-29.0538,500,0
834,152.3136,340,1
835,-99.6790,2,0
836,117.2189,406,1
837,47.9030,500,0
838,-4.3844,500,0
839,-34.2165,500,0
840,162.7570,287,1
841,5.8846,500,0
842,42.6721,500,0
843,-3.1662,500,0
844,157.5173,274,1
845,123.6491,308,1
846,133.9481,377,1
847,161.6241,298,1
848,-13.9291,500,0
849,149.1626,221,1
850,146.9298,394,1
851,-25.5278,500,0
852,161.1664,274,1
853,-6.7543,500,0
854,-98.5569,2,0
855,-103.1020,273,0
856,-9.6385,500,0
857,-5.3937,500,0
858,39.8630,500,0
859,12.7988,500,0
860,11.5093,500,0
861,-19.9265,500,0
862,-96.3669,27,0
863,132.7041,409,1
864,32.7057,500,0
865,39.2970,500,0
866,128.2291,361,1
867,14.6875,500,0
868,126.3068,280,1
869,-5.2576,500,0
870,129.8492,407,1
871,27.9476,500,0
872,20.2328,500,0
873,141.3410,217,1
874,24.1218,500,0
875,-9.8722,500,0
876,125.7568,264,1
877,1.8483,500,0
878,-0.0142,500,0
879,4.6889,500,0
880,6.8798,500,0
881,37.9417,500,0
882,47.5926,500,0
883,131.8354,391,1
884,36.8447,500,0
885,139.4214,322,1
886,21.3565,500,0
887,19.4464,500,0
888,166.8708,272,1
889,117.5604,495,1
890,52.7154,500,0
891,28.0370,500,0
892,13.5463,500,0
893,151.5192,253,1
894,20.7099,500,0
895,-33.1281,500,0
896,163.2784,278,1
897,23.3476,500,0
