episode,reward,length,success
5147,-1.1406,500,0
5148,-91.7270,58,0
5149,-77.1413,54,0
5150,-1.9368,500,0
5151,167.7635,177,1
5152,-104.2587,56,0
5153,9.7653,500,0
5154,159.0288,103,1
5155,149.9093,263,1
5156,176.8336,165,1
5157,147.1326,108,1
5158,-71.6856,129,0
5159,8.0656,500,0
5160,127.5136,430,1
5161,17.5689,500,0
5162,134.8267,379,1
5163,156.1374,237,1
5164,166.8858,177,1
5165,-83.3427,39,0
5166,39.3386,500,0
5167,130.2759,129,1
5168,32.3845,500,0
5169,133.4796,82,1
5170,-95.3212,18,0
5171,-73.5375,72,0
5172,158.6417,158,1
5173,175.2817,143,1
5174,155.2956,115,1
5175,35.1231,500,0
5176,149.4355,114,1
5177,-95.4194,12,0
5178,131.5892,58,1
5179,16.2968,500,0
5180,153.4490,98,1
5181,-17.6258,500,0
5182,175.9058,106,1
5183,156.9082,158,1
5184,-7.0340,500,0
5185,181.2645,152,1
5186,159.6435,140,1
5187,174.0872,178,1
5188,143.5555,91,1
5189,139.9379,118,1
5190,20.2093,500,0
5191,175.9545,131,1
5192,155.8364,157,1
5193,130.0276,288,1
5194,153.9031,89,1
5195,157.4392,102,1
5196,139.1674,85,1
5197,137.5915,302,1
5198,161.4314,122,1
5199,148.6570,93,1
5200,155.5317,181,1
5201,164.3094,120,1
5202,20.0182,500,0
5203,158.6463,116,1
5204,135.1325,89,1
5205,-99.0658,6,0
5206,-79.3912,70,0
5207,168.8938,182,1
5208,150.6217,155,1
5209,-11.6140,500,0
5210,-7.2819,500,0
5211,16.8321,500,0
5212,180.5647,131,1
5213,-92.2083,26,0
5214,131.8934,130,1
5215,154.8053,189,1
5216,130.0497,235,1
5217,162.4464,124,1
5218,23.5486,500,0
5219,148.2670,152,1
5220,147.9740,79,1
5221,160.5358,208,1
5222,140.7601,192,1
5223,42.5123,500,0
5224,140.5825,166,1
5225,157.0327,126,1
5226,135.2651,116,1
5227,177.6707,183,1
5228,9.0595,500,0
5229,170.2637,150,1
5230,130.6844,377,1
5231,133.9484,127,1
5232,-100.1320,20,0
5233,129.8372,264,1
5234,149.6800,257,1
5235,-39.4172,500,0
5236,-6.4830,500,0
5237,168.6566,227,1
5238,-7.8553,500,0
5239,-109.0419,112,0
5240,166.7202,259,1
5241,-3.1427,500,0
5242,105.1559,421,1
5243,170.9252,203,1
5244,6.7546,500,0
5245,138.3833,203,1
5246,119.2614,211,1
5247,140.4489,262,1
5248,171.0673,244,1
5249,11.1464,500,0
5250,159.1250,287,1
5251,122.6035,159,1
5252,151.0107,244,1
5253,143.9811,474,1
5254,44.4393,500,0
5255,121.4835,312,1
5256,148.7220,391,1
5257,123.7094,428,1
5258,159.7300,146,1
5259,-44.1675,500,0
5260,148.7203,251,1
5261,160.4871,209,1
5262,115.8439,222,1
5263,111.3508,377,1
5264,139.7054,134,1
5265,165.3671,201,1
5266,122.3423,181,1
5267,153.6120,179,1
5268,-44.1541,500,0
5269,-21.0612,500,0
5270,130.4095,287,1
5271,162.9724,196,1
5272,-43.8846,500,0
5273,174.1415,236,1
5274,151.2167,179,1
5275,9.6035,500,0
5276,152.2749,240,1
5277,136.1672,325,1
5278,115.7568,339,1
5279,172.5411,187,1
5280,138.8933,128,1
5281,126.8870,229,1
5282,131.3433,155,1
5283,138.2254,190,1
5284,-42.4997,500,0
5285,156.5637,238,1
5286,-9.4819,500,0
5287,113.1203,390,1
5288,134.1077,233,1
5289,142.7295,209,1
5290,-8.6362,500,0
5291,170.4812,206,1
5292,1.2191,500,0
5293,157.6980,168,1
5294,132.0537,339,1
5295,162.5246,137,1
5296,174.8270,228,1
5297,160.1279,230,1
5298,176.3551,159,1
5299,-25.9528,500,0
5300,125.6120,333,1
5301,170.7636,165,1
5302,11.5157,500,0
5303,130.8618,199,1
5304,25.8822,500,0
5305,168.7577,155,1
5306,-5.3386,500,0
5307,123.7408,229,1
5308,158.4662,207,1
5309,127.3664,225,1
5310,169.7670,234,1
5311,185.8515,147,1
5312,10.8027,500,0
5313,134.6965,124,1
5314,146.8674,126,1
5315,142.2655,133,1
5316,132.9567,115,1
5317,139.1700,224,1
5318,11.1875,500,0
5319,123.8636,443,1
5320,7.1548,500,0
5321,154.3256,115,1
5322,5.3303,500,0
5323,12.8768,500,0
5324,152.4386,180,1
5325,163.3844,283,1
5326,146.6498,275,1
5327,129.0882,247,1
5328,143.1550,138,1
5329,136.4322,130,1
5330,26.3860,500,0
5331,154.6421,118,1
5332,43.2770,500,0
5333,126.9271,478,1
5334,144.7043,151,1
5335,154.1760,149,1
5336,145.8871,147,1
5337,-7.2941,500,0
5338,23.5645,500,0
5339,144.9572,206,1
5340,-40.4981,500,0
5341,158.5787,108,1
5342,152.3357,141,1
5343,159.0590,103,1
5344,163.6451,123,1
5345,133.2569,403,1
5346,5.8171,500,0
5347,22.1472,500,0
5348,-97.2314,6,0
5349,-2.0011,500,0
5350,-113.0380,161,0
5351,116.4992,245,1
5352,-89.9837,29,0
5353,144.8189,113,1
5354,6.2680,500,0
5355,142.6753,117,1
5356,156.4709,126,1
5357,138.8226,119,1
5358,-90.6116,39,0
5359,140.5300,208,1
5360,21.9557,500,0
5361,132.8674,72,1
5362,25.6035,500,0
5363,133.2734,113,1
5364,163.9649,141,1
5365,-87.6555,28,0
5366,167.2601,178,1
5367,32.8972,500,0
5368,153.7765,106,1
5369,125.9838,323,1
5370,-99.3308,13,0
5371,136.0998,89,1
5372,159.3806,128,1
5373,142.3122,89,1
5374,-78.4658,33,0
5375,127.5574,102,1
5376,122.5275,54,1
5377,29.2651,500,0
5378,0.5966,500,0
5379,155.5079,128,1
5380,-2.8910,500,0
5381,37.9401,500,0
5382,-78.9848,40,0
5383,-101.1636,32,0
5384,133.8173,92,1
5385,161.4251,140,1
5386,124.5041,239,1
5387,162.9601,117,1
5388,164.9764,123,1
5389,162.7653,106,1
5390,160.6444,118,1
5391,132.5264,58,1
5392,-76.8792,66,0
5393,45.8839,500,0
5394,136.6700,83,1
5395,24.2993,500,0
5396,0.9514,500,0
5397,27.5907,500,0
5398,20.6602,500,0
5399,159.1126,117,1
5400,153.3404,116,1
5401,25.6508,500,0
5402,-104.3736,55,0
5403,131.6863,65,1
5404,18.4595,500,0
5405,10.8606,500,0
5406,163.8483,175,1
5407,166.1495,214,1
5408,172.0945,166,1
5409,137.7368,80,1
5410,22.7646,500,0
5411,3.4441,500,0
5412,156.0312,121,1
5413,133.8771,172,1
5414,40.3749,500,0
5415,170.1266,151,1
5416,166.9357,155,1
5417,155.9172,129,1
5418,160.8971,119,1
5419,159.6211,192,1
5420,140.7016,162,1
5421,165.0151,283,1
5422,132.8348,60,1
5423,151.2941,84,1
5424,148.2800,95,1
5425,157.0021,153,1
5426,20.5462,500,0
5427,25.7843,500,0
5428,165.2557,112,1
5429,26.1959,500,0
5430,145.2103,106,1
5431,147.9126,171,1
5432,125.2324,175,1
5433,23.9089,500,0
5434,26.5967,500,0
5435,160.9011,87,1
5436,3.7338,500,0
5437,146.7491,114,1
5438,165.7660,110,1
5439,149.5908,200,1
5440,135.1209,138,1
5441,136.4274,112,1
5442,-86.3323,19,0
5443,140.9371,176,1
5444,-99.1289,54,0
5445,-100.6908,13,0
5446,153.5575,97,1
5447,153.2623,94,1
5448,22.5428,500,0
5449,39.3308,500,0
5450,149.8739,270,1
5451,129.9315,64,1
5452,147.9306,231,1
5453,152.6372,111,1
5454,21.5302,500,0
5455,154.0014,255,1
5456,152.6647,172,1
5457,155.6165,97,1
5458,173.5085,145,1
5459,-77.4980,120,0
5460,156.5533,91,1
5461,180.7863,147,1
5462,136.6676,62,1
5463,-90.2675,69,0
5464,151.3214,163,1
5465,138.5326,187,1
5466,4.2558,500,0
5467,-70.1964,67,0
5468,161.0024,95,1
5469,-79.3184,47,0
5470,-79.2625,27,0
5471,149.4229,161,1
5472,153.4685,113,1
5473,176.2634,141,1
5474,164.8523,120,1
5475,-43.8855,500,0
5476,169.8882,373,1
5477,138.7529,90,1
5478,155.3917,166,1
5479,150.7877,163,1
5480,156.8559,119,1
5481,160.6227,189,1
5482,168.0862,112,1
5483,146.8526,137,1
5484,145.2148,185,1
5485,170.8505,186,1
5486,-98.9224,7,0
5487,149.3709,123,1
5488,152.9487,218,1
5489,136.3637,115,1
5490,163.5463,115,1
5491,-61.2862,61,0
5492,156.5271,133,1
5493,127.7735,165,1
5494,145.9795,270,1
5495,166.1715,328,1
5496,162.2208,228,1
5497,113.5228,466,1
5498,43.8165,500,0
5499,157.9920,111,1
5500,152.4111,109,1
5501,141.8795,111,1
5502,27.1016,500,0
5503,153.5504,80,1
5504,157.9381,136,1
5505,151.7232,150,1
5506,145.7532,351,1
5507,124.3143,134,1
5508,156.6008,256,1
5509,153.2756,98,1
5510,-76.0303,500,0
5511,154.4133,155,1
5512,152.7546,86,1
5513,-99.3999,66,0
5514,-4.4176,500,0
5515,152.2183,129,1
5516,140.3190,137,1
5517,-98.5079,30,0
5518,147.2773,218,1
5519,-100.6517,24,0
5520,161.8956,151,1
5521,157.1356,264,1
5522,165.8306,170,1
5523,156.9121,207,1
5524,-138.4549,448,0
5525,168.5905,274,1
5526,19.6955,500,0
5527,153.3019,97,1
5528,146.0867,84,1
5529,40.1052,500,0
5530,169.9330,148,1
5531,36.9494,500,0
5532,146.2056,98,1
5533,152.0484,133,1
5534,180.8322,211,1
5535,3.6760,500,0
5536,1.3031,500,0
5537,164.1613,138,1
5538,142.3575,161,1
5539,166.3363,150,1
5540,-5.1786,500,0
5541,14.6041,500,0
5542,133.9501,100,1
5543,14.9728,500,0
5544,14.4763,500,0
5545,-96.4466,17,0
5546,11.1791,500,0
5547,148.4359,92,1
5548,13.2343,500,0
5549,46.0340,500,0
5550,13.8311,500,0
5551,20.1218,500,0
5552,-47.4658,500,0
5553,114.4373,229,1
5554,148.1629,148,1
5555,181.6162,157,1
5556,14.9175,500,0
5557,164.7272,164,1
5558,13.4460,500,0
5559,26.9263,500,0
5560,8.6510,500,0
5561,156.3971,134,1
5562,4.0275,500,0
5563,25.7619,500,0
5564,143.9917,83,1
5565,132.5619,387,1
5566,5.0555,500,0
5567,129.0107,233,1
5568,19.3501,500,0
5569,-0.7995,500,0
5570,18.9250,500,0
5571,147.3436,105,1
5572,-137.0032,471,0
5573,8.9307,500,0
5574,123.4283,400,1
5575,155.3729,112,1
5576,173.6323,157,1
5577,-104.4200,104,0
5578,7.5395,500,0
5579,154.6656,157,1
5580,168.0242,116,1
5581,150.6120,137,1
5582,135.0680,135,1
5583,152.6528,303,1
5584,138.4867,430,1
5585,125.6389,379,1
5586,158.5838,108,1
5587,21.4272,500,0
5588,-59.3340,500,0
5589,13.9286,500,0
5590,24.3773,500,0
5591,-99.4473,14,0
5592,139.9753,139,1
5593,45.5255,500,0
5594,-92.0764,52,0
5595,3.7209,500,0
5596,127.8860,184,1
5597,151.7318,196,1
5598,15.8190,500,0
5599,146.8894,157,1
5600,-98.8963,60,0
5601,18.7072,500,0
5602,30.3945,500,0
5603,165.4421,158,1
5604,155.6818,172,1
5605,154.9889,203,1
5606,15.0378,500,0
5607,25.0836,500,0
5608,-88.9178,41,0
5609,-90.5415,45,0
5610,139.9374,239,1
5611,178.1722,175,1
5612,150.0990,148,1
5613,-98.0728,3,0
5614,154.4963,315,1
5615,19.3136,500,0
5616,165.0301,205,1
5617,180.1278,132,1
5618,132.6694,69,1
5619,156.1273,203,1
5620,123.9528,98,1
5621,153.4385,253,1
5622,-99.0503,1,0
5623,152.9937,208,1
5624,-98.6705,16,0
5625,133.1120,93,1
5626,145.4014,160,1
5627,144.6442,193,1
5628,165.3997,93,1
5629,-66.9109,105,0
5630,132.2883,110,1
5631,133.8700,155,1
5632,-90.4332,12,0
5633,157.9513,97,1
5634,-74.4353,70,0
5635,-71.8697,67,0
5636,148.1610,105,1
5637,141.0004,134,1
5638,-75.0859,58,0
5639,154.8324,107,1
5640,-69.4965,139,0
5641,14.0895,500,0
5642,156.8387,122,1
5643,136.7959,163,1
5644,-71.1915,101,0
5645,137.4515,240,1
5646,-70.7155,54,0
5647,31.9078,500,0
5648,138.0956,103,1
5649,166.1012,192,1
5650,5.4552,500,0
5651,-100.1633,21,0
5652,171.7950,197,1
5653,128.3143,89,1
5654,132.7939,114,1
5655,184.5225,143,1
5656,181.4625,115,1
5657,157.5809,90,1
5658,176.3664,186,1
5659,161.7137,155,1
5660,138.2190,160,1
5661,140.0634,105,1
5662,154.6382,128,1
5663,-79.9719,62,0
5664,167.2870,129,1
5665,154.9214,118,1
5666,136.7588,188,1
5667,140.9179,108,1
5668,40.6100,500,0
5669,13.1791,500,0
5670,151.8590,105,1
5671,23.6222,500,0
5672,148.0863,107,1
5673,133.8456,176,1
5674,170.4172,103,1
5675,141.9036,83,1
5676,146.6264,91,1
5677,37.0762,500,0
5678,150.6893,158,1
5679,133.8195,157,1
5680,20.3151,500,0
5681,169.3270,102,1
5682,144.7607,173,1
5683,-98.5275,6,0
5684,164.8298,154,1
5685,149.1234,85,1
5686,133.7177,147,1
5687,163.2275,316,1
5688,-2.2742,500,0
5689,161.1575,117,1
5690,160.6189,225,1
5691,174.0506,138,1
5692,5.8710,500,0
5693,-84.2224,65,0
5694,155.6049,96,1
5695,142.3280,113,1
5696,13.1749,500,0
5697,163.3295,157,1
5698,142.2251,128,1
5699,-98.7220,12,0
5700,126.1087,68,1
5701,149.8341,110,1
5702,127.3455,65,1
5703,157.7753,423,1
5704,173.1933,218,1
5705,173.0240,241,1
5706,146.0553,197,1
5707,-98.8481,4,0
5708,133.4359,245,1
5709,-28.0746,500,0
5710,182.2741,172,1
5711,138.8246,95,1
5712,157.6195,153,1
5713,148.9893,147,1
5714,141.7614,153,1
5715,142.5676,358,1
5716,165.4669,220,1
5717,150.7852,157,1
5718,130.4836,140,1
5719,152.9958,156,1
5720,157.7222,327,1
5721,154.4607,136,1
5722,137.7325,99,1
5723,145.2810,288,1
5724,174.6133,117,1
5725,145.5349,113,1
5726,139.9606,92,1
5727,163.3637,100,1
5728,165.6466,206,1
5729,140.8773,263,1
5730,128.0407,124,1
5731,-97.2228,10,0
5732,136.4179,194,1
5733,139.6517,109,1
5734,138.5673,149,1
5735,154.6234,172,1
5736,155.2336,361,1
5737,130.8092,162,1
5738,122.3825,80,1
5739,142.1025,164,1
5740,159.1777,136,1
5741,152.5686,248,1
5742,-97.8173,8,0
5743,166.6773,159,1
5744,-99.0686,1,0
5745,145.7566,144,1
5746,161.4589,257,1
5747,45.6981,500,0
5748,9.7934,500,0
5749,26.5897,500,0
5750,125.0869,116,1
5751,28.6633,500,0
5752,187.2449,128,1
5753,28.2752,500,0
5754,146.0538,159,1
5755,127.5227,112,1
5756,174.7226,233,1
5757,163.4671,173,1
5758,153.1557,205,1
5759,150.7341,130,1
5760,148.4838,140,1
5761,147.6571,184,1
5762,135.1473,74,1
5763,150.7336,162,1
5764,131.9345,130,1
5765,-92.8024,24,0
5766,-96.2126,9,0
5767,145.3800,149,1
5768,153.4941,206,1
5769,145.1591,274,1
5770,139.2772,222,1
5771,142.2080,133,1
5772,32.3815,500,0
5773,147.1447,130,1
5774,146.3695,253,1
5775,-100.1782,92,0
5776,135.8561,154,1
5777,127.6094,71,1
5778,135.2872,127,1
5779,149.9961,140,1
5780,145.2864,230,1
5781,-10.9385,500,0
5782,143.6425,157,1
5783,177.1929,161,1
5784,11.8210,500,0
5785,136.7872,103,1
5786,18.0779,500,0
5787,-77.7067,45,0
5788,155.2025,124,1
5789,159.9069,100,1
5790,142.3293,89,1
5791,-78.5903,47,0
5792,144.2339,123,1
5793,-0.2295,500,0
5794,-70.7770,167,0
5795,-14.1087,500,0
5796,153.2353,176,1
5797,-92.2277,28,0
5798,130.3048,73,1
5799,168.0586,194,1
5800,164.1820,228,1
5801,144.5961,310,1
5802,-84.4309,60,0
5803,181.8893,124,1
5804,182.5250,130,1
5805,-77.5808,122,0
5806,167.8643,102,1
5807,134.8565,149,1
5808,137.7791,77,1
5809,-94.9478,24,0
5810,-88.0543,46,0
5811,144.8293,315,1
5812,155.7346,163,1
5813,173.8686,238,1
5814,161.8237,169,1
5815,24.7617,500,0
5816,2.4397,500,0
5817,154.0836,177,1
5818,-75.8884,156,0
5819,23.6936,500,0
5820,10.1950,500,0
5821,-77.5878,32,0
5822,-74.9805,73,0
5823,1.7933,500,0
5824,-91.5203,23,0
5825,137.4950,127,1
5826,-99.1184,6,0
5827,-77.8364,28,0
5828,158.9455,114,1
5829,5.2180,500,0
5830,-93.6353,11,0
5831,154.9707,84,1
5832,-92.8472,42,0
5833,-99.8512,42,0
5834,178.3918,291,1
5835,169.8945,164,1
5836,159.0362,241,1
5837,-83.7080,18,0
5838,133.3519,75,1
5839,150.6398,186,1
5840,23.9530,500,0
5841,-86.3382,17,0
5842,-0.4404,500,0
5843,173.7417,101,1
5844,-41.8313,500,0
5845,-99.3630,1,0
5846,-63.1914,500,0
5847,-79.1063,130,0
5848,-70.5041,221,0
5849,-87.5801,46,0
5850,8.3252,500,0
5851,-97.2132,8,0
5852,32.4349,500,0
5853,-100.9598,53,0
5854,155.8038,212,1
5855,-68.3681,88,0
5856,-66.1363,75,0
5857,-75.4671,49,0
5858,149.4018,89,1
5859,-68.9890,108,0
5860,144.5645,187,1
5861,141.4683,70,1
5862,149.6946,105,1
5863,38.2162,500,0
5864,161.2992,391,1
5865,-88.3189,34,0
5866,-95.1084,175,0
5867,23.9085,500,0
5868,-70.3040,153,0
5869,-71.6026,37,0
5870,33.3277,500,0
5871,-70.6738,63,0
5872,19.9094,500,0
5873,-79.7225,100,0
5874,-66.7863,175,0
5875,146.5976,178,1
5876,33.3548,500,0
5877,-93.2133,15,0
5878,33.2533,500,0
5879,19.3960,500,0
5880,-98.3837,10,0
5881,-77.0988,93,0
5882,-79.9296,49,0
5883,33.4585,500,0
5884,141.0957,74,1
5885,-62.6020,500,0
5886,-93.9046,7,0
5887,46.6553,500,0
5888,-74.8562,195,0
5889,-72.3269,157,0
5890,-71.0343,66,0
5891,-85.0455,27,0
5892,-87.2217,108,0
5893,149.8449,101,1
5894,12.9604,500,0
5895,-89.1101,72,0
5896,33.7100,500,0
5897,47.1056,500,0
5898,-87.8378,21,0
5899,-81.4236,33,0
5900,-85.3662,23,0
5901,-74.8623,271,0
5902,157.7537,91,1
5903,151.4332,82,1
5904,47.0344,500,0
5905,-67.2356,129,0
5906,-78.5311,53,0
5907,-86.2089,57,0
5908,-74.0549,216,0
5909,-79.8202,29,0
5910,-90.5447,124,0
5911,-86.3797,18,0
5912,-88.6657,53,0
5913,12.8772,500,0
5914,-95.6233,500,0
5915,-68.3170,133,0
5916,-84.5163,23,0
5917,147.6320,269,1
5918,6.8708,500,0
5919,-84.4200,82,0
5920,163.4310,89,1
5921,164.1954,137,1
5922,-93.0372,122,0
5923,-99.6224,4,0
5924,-65.9411,500,0
5925,-98.5281,2,0
5926,-84.9642,23,0
5927,-73.3080,235,0
5928,-22.5819,500,0
5929,17.8746,500,0
5930,-107.5773,202,0
5931,-72.3312,50,0
5932,-101.6707,481,0
5933,-70.9926,159,0
5934,-73.1527,321,0
5935,-85.4816,21,0
5936,147.5483,79,1
5937,155.6214,102,1
5938,-99.7110,2,0
5939,-6.6166,500,0
5940,-80.3659,30,0
5941,-81.7379,33,0
5942,-98.0226,3,0
5943,-21.1624,500,0
5944,-69.3493,114,0
5945,-98.6266,341,0
5946,-97.6357,5,0
5947,-87.6462,16,0
5948,-98.3687,36,0
5949,-80.3689,74,0
5950,-68.8173,102,0
5951,139.4120,79,1
5952,-73.5070,213,0
5953,-102.2308,333,0
5954,-99.8274,4,0
5955,-89.4981,15,0
5956,-88.2604,19,0
5957,31.9462,500,0
5958,-32.9995,500,0
5959,-91.4575,64,0
5960,167.2289,176,1
5961,-92.2336,354,0
5962,-97.3645,11,0
5963,-73.3569,48,0
5964,-65.7680,55,0
5965,-77.2639,254,0
5966,-126.1042,500,0
5967,157.4426,83,1
5968,-91.8072,96,0
5969,149.1217,79,1
5970,-105.8930,477,0
5971,149.3847,87,1
5972,145.1993,72,1
5973,-97.6029,234,0
5974,-70.7942,156,0
5975,-102.5969,500,0
5976,-88.1918,15,0
5977,-82.4482,122,0
5978,-85.7158,31,0
5979,-69.7198,120,0
5980,-71.2161,148,0
5981,22.9579,500,0
5982,152.2397,92,1
5983,-97.3212,376,0
5984,-115.9408,450,0
5985,-100.4356,40,0
5986,-87.0544,33,0
5987,-97.3191,6,0
5988,-65.8094,41,0
5989,171.4304,103,1
5990,-93.8385,12,0
5991,-66.0373,123,0
5992,-88.3427,38,0
5993,133.7783,52,1
5994,-76.8115,67,0
5995,-89.4680,150,0
5996,-94.6054,12,0
5997,164.3856,113,1
5998,-93.6929,10,0
5999,-68.6589,154,0
6000,-65.3342,90,0
6001,-94.0592,18,0
6002,-73.1573,80,0
6003,-87.2704,22,0
6004,147.2919,74,1
6005,-5.1820,500,0
6006,168.4991,209,1
6007,146.8205,108,1
6008,-90.4761,11,0
6009,-81.3095,37,0
6010,175.0837,236,1
6011,-81.8684,59,0
6012,-74.9315,55,0
6013,-98.8489,24,0
6014,-93.1294,14,0
6015,-84.5588,26,0
6016,-78.5072,179,0
6017,2.3901,500,0
6018,-17.3159,500,0
6019,167.3351,428,1
6020,27.1307,500,0
6021,-69.3462,136,0
6022,-88.0474,151,0
6023,-90.7128,46,0
6024,33.5997,500,0
6025,142.7406,176,1
6026,-85.6531,40,0
6027,158.3317,97,1
6028,-84.2837,314,0
6029,-90.9010,112,0
6030,-93.3509,24,0
6031,-78.0251,61,0
6032,-100.5238,89,0
6033,-90.2611,13,0
6034,128.2889,152,1
6035,57.2189,500,0
6036,-93.6645,51,0
6037,-10.6024,500,0
6038,-74.0979,173,0
6039,-98.3353,4,0
6040,179.3152,131,1
6041,143.3369,373,1
6042,-62.3697,500,0
6043,-75.2316,112,0
6044,-87.7811,381,0
6045,-86.2018,40,0
6046,-89.2694,81,0
6047,152.6301,114,1
6048,180.7905,119,1
6049,-86.8319,34,0
6050,-68.6943,65,0
6051,12.3133,500,0
6052,154.1448,140,1
6053,166.9205,133,1
6054,152.3753,165,1
6055,159.2135,96,1
6056,157.3939,91,1
6057,-97.3311,3,0
6058,7.2680,500,0
6059,162.7106,277,1
6060,156.3142,323,1
6061,-77.8420,45,0
6062,-99.3092,5,0
6063,7.8364,500,0
6064,-96.0382,5,0
6065,138.4577,82,1
6066,-77.7986,195,0
6067,-94.5330,10,0
6068,-88.8932,38,0
6069,173.4325,149,1
6070,145.9190,175,1
6071,-79.7150,129,0
6072,185.2350,117,1
6073,-79.7375,70,0
6074,157.0808,191,1
6075,-71.6616,152,0
6076,152.2052,120,1
6077,-99.7354,166,0
6078,-96.2961,18,0
6079,-100.0361,3,0
6080,-72.6802,53,0
6081,148.8454,97,1
6082,154.9770,151,1
6083,12.5759,500,0
6084,-86.4695,104,0
6085,-85.4273,47,0
6086,-75.1856,500,0
6087,-79.8431,226,0
6088,-74.2339,175,0
6089,153.7487,234,1
6090,-94.1127,288,0
6091,-100.4624,25,0
6092,28.8269,500,0
6093,-80.7044,27,0
6094,166.7348,180,1
6095,-87.3921,25,0
6096,-1.1500,500,0
6097,-85.7485,55,0
6098,128.4928,55,1
6099,33.8572,500,0
6100,10.2333,500,0
6101,-62.7821,54,0
6102,167.0494,101,1
6103,-95.0311,8,0
6104,-98.1273,32,0
6105,-80.5576,356,0
6106,-93.6504,8,0
6107,-89.9854,189,0
6108,-72.7206,124,0
6109,-89.0765,30,0
6110,0.6954,500,0
6111,-97.6896,16,0
6112,-98.5924,15,0
6113,-60.1407,46,0
6114,-93.2005,12,0
6115,-98.2870,9,0
6116,-75.4376,91,0
6117,-84.2782,106,0
6118,-102.5882,476,0
6119,14.6072,500,0
6120,-90.8078,37,0
6121,-77.8049,26,0
6122,28.4028,500,0
6123,-98.5149,3,0
6124,5.6374,500,0
6125,-79.4345,42,0
6126,-84.1281,30,0
6127,143.6951,126,1
6128,18.7114,500,0
6129,-74.9226,117,0
6130,18.1386,500,0
6131,144.7733,172,1
6132,14.2889,500,0
6133,27.8704,500,0
6134,-84.0948,59,0
6135,23.8084,500,0
6136,145.2693,174,1
6137,4.8357,500,0
6138,151.2282,107,1
6139,149.3376,79,1
6140,-80.7201,27,0
6141,29.8719,500,0
6142,3.3019,500,0
6143,156.9630,237,1
6144,21.3769,500,0
6145,-71.2549,142,0
6146,21.8780,500,0
6147,150.7087,217,1
6148,18.3794,500,0
6149,167.7380,345,1
6150,-82.5466,150,0
6151,38.2684,500,0
6152,159.9102,144,1
6153,37.0774,500,0
6154,-86.6586,40,0
6155,-79.3883,69,0
6156,134.9895,92,1
6157,-97.5347,4,0
6158,-98.7119,3,0
6159,-96.1300,6,0
6160,-2.7039,500,0
6161,50.5631,500,0
6162,-2.5230,500,0
6163,167.8186,104,1
6164,147.5878,105,1
6165,-78.9717,185,0
6166,-79.1732,149,0
6167,-82.5687,24,0
6168,-91.0467,63,0
6169,149.4730,113,1
6170,165.3268,97,1
6171,-90.1478,33,0
6172,140.4696,127,1
6173,23.7756,500,0
6174,8.9481,500,0
6175,175.3874,143,1
6176,-99.2371,61,0
6177,161.0203,113,1
6178,-2.5488,500,0
6179,159.6538,96,1
6180,-67.6785,112,0
6181,-66.5535,94,0
6182,166.5431,252,1
6183,140.7584,119,1
6184,160.0674,98,1
6185,12.1309,500,0
6186,154.5863,389,1
6187,145.3190,192,1
6188,177.9068,175,1
6189,-86.0958,37,0
6190,-91.6879,25,0
6191,145.2061,114,1
6192,45.4579,500,0
6193,-72.8708,83,0
6194,154.4811,171,1
6195,177.4663,156,1
6196,170.7798,102,1
6197,151.7889,108,1
6198,172.2905,108,1
6199,134.9877,137,1
6200,136.3432,76,1
6201,157.1456,88,1
6202,-100.6187,25,0
6203,-67.8261,85,0
6204,-91.1906,14,0
6205,152.9002,177,1
6206,19.5420,500,0
6207,-94.1670,13,0
6208,149.5195,120,1
6209,-88.9527,81,0
6210,148.3730,72,1
6211,135.2192,84,1
6212,149.0159,224,1
6213,-98.8684,50,0
6214,157.3793,118,1
6215,-92.8344,11,0
6216,171.4646,163,1
6217,145.9827,97,1
6218,130.0315,155,1
6219,176.5903,182,1
6220,151.5853,121,1
6221,138.3238,118,1
6222,161.8076,114,1
6223,156.8203,80,1
6224,157.5171,136,1
6225,-98.7723,2,0
6226,-97.7096,15,0
6227,143.7155,79,1
6228,21.7073,500,0
6229,147.0781,234,1
6230,137.8548,131,1
6231,48.3346,500,0
6232,145.4879,199,1
6233,149.1988,173,1
6234,24.3714,500,0
6235,-82.1284,45,0
6236,146.5821,101,1
6237,-96.4132,486,0
6238,169.9315,101,1
6239,148.9258,188,1
6240,141.6060,195,1
6241,-101.0438,115,0
6242,-87.1736,44,0
6243,-85.9033,35,0
6244,159.9470,222,1
6245,-68.7994,75,0
6246,-73.4725,117,0
6247,21.1631,500,0
6248,-72.6183,140,0
6249,-75.6622,81,0
6250,163.2232,176,1
6251,-93.4272,30,0
6252,160.6281,171,1
6253,139.7212,129,1
6254,149.9657,82,1
6255,-78.6342,198,0
6256,162.3614,205,1
6257,144.4961,164,1
6258,151.6707,402,1
6259,-89.8599,216,0
6260,174.7737,209,1
6261,163.6820,154,1
6262,-84.7123,81,0
6263,141.8704,84,1
6264,-79.3271,101,0
6265,-95.4468,6,0
6266,158.2208,188,1
6267,-80.2957,71,0
6268,-95.5234,35,0
6269,-62.8518,65,0
6270,-80.5979,270,0
6271,-97.0227,17,0
6272,-69.7018,64,0
6273,20.3236,500,0
6274,168.4397,356,1
6275,-93.0592,54,0
6276,28.8878,500,0
6277,-94.5013,8,0
6278,-84.5308,78,0
6279,0.2108,500,0
6280,18.5651,500,0
